id,source_category,text
1318,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... I think it is normal, could take up the entire space of a medium size garden.  Although u can get bush varieties I believe.  Really u need a field"
1319,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... Some grow quite compact, two varieties, Thompson and Morgan Mashed Potato and Baked Potato have little trailing habit but others like Turks Turban and Crown Prince and some others ramble everywhere. They are squashes."
1320,/boards/forums/diabetes-more.55/,This made us laugh. I asked Mr Eggy to pick some carrots. Introducing Carrot Man.  The only embellishment is two peppercorns for his eyes. He’s now in a carrot cake!
1321,/boards/forums/diabetes-more.55/,"eggyg said: We have a grape vine, we have quite a few grapes this year, we’ve tried making wine, it’s terrible! You can’t eat them they are full of pips. Two or three years ago I made 17 jars of grape jelly, we’re still trying to give it away! Click to expand... I agree, I tried one and spat it out, as you say, just full of pips, very disappointing"
1322,/boards/forums/diabetes-more.55/,"This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins?"
1323,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... They come from the same family as courgettes I believe, our two courgette plants have taken over the whole garden!"
1324,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... I think it is normal, could take up the entire space of a medium size garden.  Although u can get bush varieties I believe.  Really u need a field"
1325,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... Some grow quite compact, two varieties, Thompson and Morgan Mashed Potato and Baked Potato have little trailing habit but others like Turks Turban and Crown Prince and some others ramble everywhere. They are squashes."
1326,/boards/forums/diabetes-more.55/,This made us laugh. I asked Mr Eggy to pick some carrots. Introducing Carrot Man.  The only embellishment is two peppercorns for his eyes. He’s now in a carrot cake!
1327,/boards/forums/diabetes-more.55/,"eggyg said: We have a grape vine, we have quite a few grapes this year, we’ve tried making wine, it’s terrible! You can’t eat them they are full of pips. Two or three years ago I made 17 jars of grape jelly, we’re still trying to give it away! Click to expand... I agree, I tried one and spat it out, as you say, just full of pips, very disappointing"
1328,/boards/forums/diabetes-more.55/,"This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins?"
1329,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... They come from the same family as courgettes I believe, our two courgette plants have taken over the whole garden!"
1330,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... I think it is normal, could take up the entire space of a medium size garden.  Although u can get bush varieties I believe.  Really u need a field"
1331,/boards/forums/diabetes-more.55/,"Docb said: View attachment 41016 This is my pumpkin plant which seems determined to take over the world.  You cannot see the left hand extremity, it is trying to encompass the raised bed.  It has engulfed my compost heap and trying to smother the clematis.. The only saving grace is that if you look very carefully, towards the top of the picture, you will see the beginnings of a pumpkin.  There is another hidden deep in the jungle. Only grown a pumpkin once before and that was not as unruly.  Is this normal for pumpkins? Click to expand... Some grow quite compact, two varieties, Thompson and Morgan Mashed Potato and Baked Potato have little trailing habit but others like Turks Turban and Crown Prince and some others ramble everywhere. They are squashes."
1332,/boards/forums/diabetes-more.55/,This made us laugh. I asked Mr Eggy to pick some carrots. Introducing Carrot Man.  The only embellishment is two peppercorns for his eyes. He’s now in a carrot cake!
1333,/boards/forums/diabetes-more.55/,IAt breaking point they called 111 at weekend. Got given run around from crisis team to 11 in end they sent a abundance in end got give a srip for some lorazepam enough for couple of days by out of hours gp can't post anymore sorry will be taking a few days off of forum
1334,/boards/forums/diabetes-more.55/,See you again when you are ready and not till you know you are properly OK.  Most people here care more about you than they do the forum. Love from Jenny.
1335,/boards/forums/diabetes-more.55/,"CAUTION IN READING MAYBE NEEDED Thankyou very much Jenny your kind words mean a lot. Im feeling a bit better. They Lorazepam made a difference. Still hearing voices and bad thoughts in my head. But am 8n better control of it now. Staff have been brilliant,  they went through  my room with a fine thoothcomb and removed certain items 11. Don't wanna go into details why don't wanna trigger people. I was on continuous 15 mins checks. That's been stopped today. Still not allowed knife and fork at mealtimes have to eat with a spoon. Am going to ask the boss tomorrow if this can be stopped, she can say yay or nay. Thankyou all for letting me vent/post. Your support and love means a lot to me Love gail PS if you are struggling there is support out there just ask for help PPS Can stress poor mh affect your BG levels,  reason I ask is levels been sky hi. Been checked over for the obvious things and g8ven the all clear Edit because I wanted to add more, u know me have posting diorear it times"
1336,/boards/forums/diabetes-more.55/,"Glad you’re improving Gail. Don’t worry about your bg levels, focus on getting better. Stress can absolutely raise your bg levels and mental heath difficulties are stressful. You stressing about high bgs won’t help so just don’t look at them if that’s what you need for now, staff monitor the levels at key times anyway I understand. The exception is if you feel physically unwell you should still look at your bg or get someone else to do so."
1337,/boards/forums/diabetes-more.55/,"I'm glad that the medication and the support you have are helping. As Lucyr says - mental health is one of those frustrating things that can change our blood glucose without us having a lot of control over it. But I also 2nd what she says about prioritizing your mental health. Once that stabilises, your blood glucose will probably stabilise too and, if it doesn't, you'll be in a better place to think about it and address it. You've been so kind to so many of us on the forum, me included. Now it's  time to be justcas kind to yourself."
1338,/boards/forums/diabetes-more.55/,"Thanks for your kindness in replying Im a lot better today, a hell of a lot better. Had 4 hours sleep last night voices have subsided a lot, not having bad thoughts its a bugger MH is when it plays up. As u may know I keep a diary,  when im ill instead of keeping it on my tablet I have a big purple book which I write every thing in. It's makes for harrowing reading. Still not let's dwell on that. Can I just say if you are struggling with your MH PLEASE reach out to someone for help, don't be ashamed or embarrassed about it. One in four people have MH issues you know1"
1339,/boards/forums/diabetes-more.55/,I'm glad to hear you are feeling a bit better Gail xx
1340,/boards/forums/diabetes-more.55/,Sending love Gail. I hope today is easier and you mange some sleep.
1341,/boards/forums/diabetes-more.55/,"@gail2 - I've had a busy few days and just caught up with this.  Again, I take my hat off to you for recognising your danger signs and doing something positive about it.  When things are bad, for many it's easier to hide away or go into denial. Take care and do whatever you have to do to find yourself again.  We'll all be heat waiting to cheer you back. Respect Gail. Rubbish that this challenges you so regularly."
1342,/boards/forums/diabetes-more.55/,"So sorry to hear what a rough time you’ve been having over the past few days - well done for reaching out for help, which is not easy to do in the midst of everything. Really pleased that the staff were attentive and supportive. Hope the stress-related BG upheaval settles down for you soon. And thank you for your bravery and openness in sharing your difficulties with MH on the forum - I’m sure it will help others to feel less alone in their own struggles."
1343,/boards/forums/diabetes-more.55/,(((HUGS))). So glad to hear you're recovering @gail2 .
1344,/boards/forums/diabetes-more.55/,Had a bad night but ok now. That's the thing with MH it's swings and roundabouts.  Thanks one and all for your kindness
1345,/boards/forums/diabetes-more.55/,"Can I say thanks for the likes and messages Your continuous support and love helps me so much. I don’t think you know how much it means to me. As im much better and don't need this thread dear Mods can it be locked please,. A final sentence if you are struggling MH wise please reach out to someone.  There are people who care for you and want to help you. Love gail xxxxxxx"
1346,/boards/forums/diabetes-more.55/,I’ve reopened the thread for you @gail2
1347,/boards/forums/diabetes-more.55/,"So sorry, not seen this thread before.  Just want to send hugs and wish you mental peace Gail.  Lots of love."
1348,/boards/forums/diabetes-more.55/,Asked Mike to reopen as things are getting a bit cack no correction they have been cack and things are going towards a wee bit . That's why have been lurking with likes and not posting much. Am in diabetic burn out. My TIR is 49% for last 25 days. SO have come to agreement with my self that will only look at sensor when nurse comes to do insulin and if low alarm goes off. Otherwise it can bugger off. May be not a wise approach but it's my body my diabetes. My mental health is a bit wonky as well at moment am crying a lot and feeling low thankfully not the voices are not bad bad I can handle it at moment. My ED is a bitch and playing up a bit but not last couple of days. Think all 3 are connected it like a brick on my back. Am going to see if I can get a GPs appointment sometime this week Thankyou  for letting me vent Yours down but not out Fighting like a good one
1349,/boards/forums/diabetes-more.55/,"gail2 said: Asked Mike to reopen as things are getting a bit cack no correction they have been cack and things are going towards a wee bit . That's why have been lurking with likes and not posting much. Am in diabetic burn out. My TIR is 49% for last 25 days. SO have come to agreement with my self that will only look at sensor when nurse comes to do insulin and if low alarm goes off. Otherwise it can bugger off. May be not a wise approach but it's my body my diabetes. My mental health is a bit wonky as well at moment am crying a lot and feeling low thankfully not the voices are not bad bad I can handle it at moment. My ED is a bitch and playing up a bit but not last couple of days. Think all 3 are connected it like a brick on my back. Am going to see if I can get a GPs appointment sometime this week Thankyou  for letting me vent Yours down but not out Fighting like a good one Click to expand... Hang on in there, @gail2 .  These times will pass.  You are a very strong person."
1350,/boards/forums/diabetes-more.55/,They put in my thoughts and hope you get the extra support you need
1351,/boards/forums/diabetes-more.55/,"gail2 said: Thankyou for letting me vent Yours down but not out Fighting like a good one Click to expand... Sorry to hear you’ve been having a tough time @gail2 - well done for your attitude, and your resilience. Keep fighting!"
1352,/boards/forums/diabetes-more.55/,Today im hearing voices and seeing thingscaround the edges please not this again have told staff
1353,/boards/forums/diabetes-more.55/,"gail2 said: Today im hearing voices and seeing thingscaround the edges please not this again have told staff Click to expand... Sending you positive vibes, @gail2 .  I hope you feel better very soon."
1354,/boards/forums/diabetes-more.55/,"Stay safe, Gail. Keep yourself busy if you can, music, some reading, writing, whatever you feel like might help, I know you know yourself best"
1355,/boards/forums/diabetes-more.55/,gail2 said: Today im hearing voices and seeing thingscaround the edges please not this again have told staff Click to expand... Probably a daft thing to say but have you ever tried listening to audiobooks? I get right into them and when my heads going 100 mph they sort of slow me down. Hope things get better soon.
1356,/boards/forums/diabetes-more.55/,Bad night spent all night sitting on edge of bed rocking Backwards and forwards beging them to leave me alone and **** off. In the night we get checked every 2 hours and every time they did checks there i was rocking myself.  Got up today and it's the same. Im so tired just want some sleep that's all Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry
1357,/boards/forums/diabetes-more.55/,"gail2 said: Bad night spent all night sitting on edge of bed rocking Backwards and forwards beging them to leave me alone and **** off. In the night we get checked every 2 hours and every time they did checks there i was rocking myself.  Got up today and it's the same. Im so tired just want some sleep that's all Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry Click to expand... Hope things improve soon Gail, you’ve got this you know how to keep yourself safe"
1358,/boards/forums/diabetes-more.55/,"oh gail so sorry you are experiencing this, sending you wellbeing thoughts along with the violet flame to calm and clear the energies around you. Hope you are feelig better soon."
1359,/boards/forums/diabetes-more.55/,"gail2 said: Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry Click to expand... We are all rooting for you @gail2 You have nothing to apologise for. People here want you to be back to yourself, and feeling better. Hope you are able to get some rest and sleep - is that something staff might be able to help you with?"
1360,/boards/forums/diabetes-more.55/,"Still thinking of you @gail2 .   Your cheerleaders here won't go away. Keep pushing forward.  You are a strong, brave woman."
1361,/boards/forums/diabetes-more.55/,"This forum continues to amaze me with the love and support it shows me. You all have no idea what a difference it makes to my mh and life. Im feeling better today still hearing voices and having visions but now I know they are not real and can't hurt me if that makes sense. If you are struggling please reach out for some help, there are so many people who want to help you Love Gail"
1362,/boards/forums/diabetes-more.55/,"gail2 said: This forum continues to amaze me with the love and support it shows me. You all have no idea what a difference it makes to my mh and life. Im feeling better today still hearing voices and having visions but now I know they are not real and can't hurt me if that makes sense. If you are struggling please reach out for some help, there are so many people who want to help you Love Gail Click to expand... I wanted to put a love but it’s really hard to select anything other than like on my phone Can you spend time doing any of your hobbies today? I’ve just got back from the cinema, saw the sheep detectives which was good"
1363,/boards/forums/diabetes-more.55/,"Glad to see you posting, @gail2 I hope things continue to ease for you."
1364,/boards/forums/diabetes-more.55/,"We all think you are amazing @gail2 - despite your own daily struggles, you always take time to offer support to others - you are a very well loved and amazing contributor to the forum - hang on in there and take care"
1365,/boards/forums/diabetes-more.55/,Im blushing now Thanks
1366,/boards/forums/diabetes-more.55/,"mashedupmatt said: We all think you are amazing @gail2 - despite your own daily struggles, you always take time to offer support to others - you are a very well loved and amazing contributor to the forum - hang on in there and take care Click to expand... AndBreathe said: Glad to see you posting, @gail2 I hope things continue to ease for you. Click to expand... Well said! Great to hear you are feeling better. We are all rooting for you @gail2"
1367,/boards/forums/diabetes-more.55/,"Feeling much better today had about 7 hours sleep last night. In fact to be honest I could do with looking at the inside of my eyelids right now lol. Not seeing things but still hearing very low voices which I can nowtell to bugger off Can I once again thank you all for your kind words of support and kindness it means a hell of a lot to me in this emotional journey  of mine. You folks are brilliant,  kind and lovely Gail/"
1368,/boards/forums/diabetes-more.55/,"Hi @gail2 , I am so glad you are getting some sleep at last. I know that not being able to rest is brutal. You are so strong and resilient (by which I mean you can pick yourself up again, and again), and an inspiration to me. When my black dogs occasionally decide to visit, I sometimes think WWGD (What Would Gail Do) and I try to stand up to them and face them off - so thank you. Nick"
1369,/boards/forums/diabetes-more.55/,"Kopiert said: Hi @gail2 , I am so glad you are getting some sleep at last. I know that not being able to rest is brutal. You are so strong and resilient (by which I mean you can pick yourself up again, and again), and an inspiration to me. When my black dogs occasionally decide to visit, I sometimes think WWGD (What Would Gail Do) and I try to stand up to them and face them off - so thank you. Nick Click to expand... Bless you for saying that its very kind of you. I hope when your black dog depends that you fight with all your might and remember your friends and supporters on here Take care"
1370,/boards/forums/diabetes-more.55/,"The black dog is visiting again. The night b4 last it was bad with visions and voices. During last night I had dreams that were so vivid that they felt very real. Today im very very tired. Yesterday and today I have been colouring like crazy,  it helps me focus my mind on something else apart from the black dog whom I hate and am telling to f*** off every minute of the day and night. Im not going to let it in and make me ill NO WAY. Staff and most of other residents know to leave me alone when im like this and to take no notice of wot I may say. Sometimes the black dog makes me say/think bad things. There's a famous verse that ends I will not go into the night and I firmly believe that. I hope people don't mind me reposting on this thread again, but I thought better that than starting a new thread As always thankyou for letting me post of my issues Gail Xxxxx to all"
1371,/boards/forums/diabetes-more.55/,"gail2 said: The black dog is visiting again. The night b4 last it was bad with visions and voices. During last night I had dreams that were so vivid that they felt very real. Today im very very tired. Yesterday and today I have been colouring like crazy,  it helps me focus my mind on something else apart from the black dog whom I hate and am telling to f*** off every minute of the day and night. Im not going to let it in and make me ill NO WAY. Staff and most of other residents know to leave me alone when im like this and to take no notice of wot I may say. Sometimes the black dog makes me say/think bad things. There's a famous verse that ends I will not go into the night and I firmly believe that. I hope people don't mind me reposting on this thread again, but I thought better that than starting a new thread As always thankyou for letting me post of my issues Gail Xxxxx to all Click to expand... Dig deep @gail2 .  I'll be thinking of you."
1372,/boards/forums/diabetes-more.55/,Hi @gail2 just to let you know thinking about you. As @AndBreathe says -dig deep Nick
1373,/boards/forums/diabetes-more.55/,"gail2 said: Today im hearing voices and seeing thingscaround the edges please not this again have told staff Click to expand... Sending you positive vibes, @gail2 .  I hope you feel better very soon."
1374,/boards/forums/diabetes-more.55/,"Stay safe, Gail. Keep yourself busy if you can, music, some reading, writing, whatever you feel like might help, I know you know yourself best"
1375,/boards/forums/diabetes-more.55/,gail2 said: Today im hearing voices and seeing thingscaround the edges please not this again have told staff Click to expand... Probably a daft thing to say but have you ever tried listening to audiobooks? I get right into them and when my heads going 100 mph they sort of slow me down. Hope things get better soon.
1376,/boards/forums/diabetes-more.55/,Bad night spent all night sitting on edge of bed rocking Backwards and forwards beging them to leave me alone and **** off. In the night we get checked every 2 hours and every time they did checks there i was rocking myself.  Got up today and it's the same. Im so tired just want some sleep that's all Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry
1377,/boards/forums/diabetes-more.55/,"gail2 said: Bad night spent all night sitting on edge of bed rocking Backwards and forwards beging them to leave me alone and **** off. In the night we get checked every 2 hours and every time they did checks there i was rocking myself.  Got up today and it's the same. Im so tired just want some sleep that's all Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry Click to expand... Hope things improve soon Gail, you’ve got this you know how to keep yourself safe"
1378,/boards/forums/diabetes-more.55/,"oh gail so sorry you are experiencing this, sending you wellbeing thoughts along with the violet flame to calm and clear the energies around you. Hope you are feelig better soon."
1379,/boards/forums/diabetes-more.55/,"gail2 said: Im sorry if im triggering anyone if you want me to stop posting on this thread I will im so sorry Click to expand... We are all rooting for you @gail2 You have nothing to apologise for. People here want you to be back to yourself, and feeling better. Hope you are able to get some rest and sleep - is that something staff might be able to help you with?"
1380,/boards/forums/diabetes-more.55/,"Still thinking of you @gail2 .   Your cheerleaders here won't go away. Keep pushing forward.  You are a strong, brave woman."
1381,/boards/forums/diabetes-more.55/,"This forum continues to amaze me with the love and support it shows me. You all have no idea what a difference it makes to my mh and life. Im feeling better today still hearing voices and having visions but now I know they are not real and can't hurt me if that makes sense. If you are struggling please reach out for some help, there are so many people who want to help you Love Gail"
1382,/boards/forums/diabetes-more.55/,"gail2 said: This forum continues to amaze me with the love and support it shows me. You all have no idea what a difference it makes to my mh and life. Im feeling better today still hearing voices and having visions but now I know they are not real and can't hurt me if that makes sense. If you are struggling please reach out for some help, there are so many people who want to help you Love Gail Click to expand... I wanted to put a love but it’s really hard to select anything other than like on my phone Can you spend time doing any of your hobbies today? I’ve just got back from the cinema, saw the sheep detectives which was good"
1383,/boards/forums/diabetes-more.55/,"Glad to see you posting, @gail2 I hope things continue to ease for you."
1384,/boards/forums/diabetes-more.55/,"We all think you are amazing @gail2 - despite your own daily struggles, you always take time to offer support to others - you are a very well loved and amazing contributor to the forum - hang on in there and take care"
1385,/boards/forums/diabetes-more.55/,Im blushing now Thanks
1386,/boards/forums/diabetes-more.55/,"mashedupmatt said: We all think you are amazing @gail2 - despite your own daily struggles, you always take time to offer support to others - you are a very well loved and amazing contributor to the forum - hang on in there and take care Click to expand... AndBreathe said: Glad to see you posting, @gail2 I hope things continue to ease for you. Click to expand... Well said! Great to hear you are feeling better. We are all rooting for you @gail2"
1387,/boards/forums/diabetes-more.55/,"Feeling much better today had about 7 hours sleep last night. In fact to be honest I could do with looking at the inside of my eyelids right now lol. Not seeing things but still hearing very low voices which I can nowtell to bugger off Can I once again thank you all for your kind words of support and kindness it means a hell of a lot to me in this emotional journey  of mine. You folks are brilliant,  kind and lovely Gail/"
1388,/boards/forums/diabetes-more.55/,"Hi @gail2 , I am so glad you are getting some sleep at last. I know that not being able to rest is brutal. You are so strong and resilient (by which I mean you can pick yourself up again, and again), and an inspiration to me. When my black dogs occasionally decide to visit, I sometimes think WWGD (What Would Gail Do) and I try to stand up to them and face them off - so thank you. Nick"
1389,/boards/forums/diabetes-more.55/,"Kopiert said: Hi @gail2 , I am so glad you are getting some sleep at last. I know that not being able to rest is brutal. You are so strong and resilient (by which I mean you can pick yourself up again, and again), and an inspiration to me. When my black dogs occasionally decide to visit, I sometimes think WWGD (What Would Gail Do) and I try to stand up to them and face them off - so thank you. Nick Click to expand... Bless you for saying that its very kind of you. I hope when your black dog depends that you fight with all your might and remember your friends and supporters on here Take care"
1390,/boards/forums/diabetes-more.55/,"The black dog is visiting again. The night b4 last it was bad with visions and voices. During last night I had dreams that were so vivid that they felt very real. Today im very very tired. Yesterday and today I have been colouring like crazy,  it helps me focus my mind on something else apart from the black dog whom I hate and am telling to f*** off every minute of the day and night. Im not going to let it in and make me ill NO WAY. Staff and most of other residents know to leave me alone when im like this and to take no notice of wot I may say. Sometimes the black dog makes me say/think bad things. There's a famous verse that ends I will not go into the night and I firmly believe that. I hope people don't mind me reposting on this thread again, but I thought better that than starting a new thread As always thankyou for letting me post of my issues Gail Xxxxx to all"
1391,/boards/forums/diabetes-more.55/,"gail2 said: The black dog is visiting again. The night b4 last it was bad with visions and voices. During last night I had dreams that were so vivid that they felt very real. Today im very very tired. Yesterday and today I have been colouring like crazy,  it helps me focus my mind on something else apart from the black dog whom I hate and am telling to f*** off every minute of the day and night. Im not going to let it in and make me ill NO WAY. Staff and most of other residents know to leave me alone when im like this and to take no notice of wot I may say. Sometimes the black dog makes me say/think bad things. There's a famous verse that ends I will not go into the night and I firmly believe that. I hope people don't mind me reposting on this thread again, but I thought better that than starting a new thread As always thankyou for letting me post of my issues Gail Xxxxx to all Click to expand... Dig deep @gail2 .  I'll be thinking of you."
1392,/boards/forums/diabetes-more.55/,Hi @gail2 just to let you know thinking about you. As @AndBreathe says -dig deep Nick
1393,/boards/forums/diabetes-more.55/,Hi @gail2 I am very new here but in my short time viewing the forum you have shone as someone who cares for others and is always willing to help with advice. I am sure that we are all wishing you well and know that you are strong enough to get through this. Take care and beat this.
1394,/boards/forums/diabetes-more.55/,"Hi Gail In 2017 and 2019 I had two psychotic depression episodes which as you probably know is like having a short period of delusions , hallucinations and fear When life is very stressful and we have very intense periods of mental health difficultiesxwe sometimes simply get overwhelmed and need support of our GPs , specialist doctors and our friends and fellow sufferers Same as getting help for a twisted ankle , very nasty headache , bad back X"
1395,/boards/forums/diabetes-more.55/,Hi @gail2 I am very new here but in my short time viewing the forum you have shone as someone who cares for others and is always willing to help with advice. I am sure that we are all wishing you well and know that you are strong enough to get through this. Take care and beat this.
1396,/boards/forums/diabetes-more.55/,"Hi Gail In 2017 and 2019 I had two psychotic depression episodes which as you probably know is like having a short period of delusions , hallucinations and fear When life is very stressful and we have very intense periods of mental health difficultiesxwe sometimes simply get overwhelmed and need support of our GPs , specialist doctors and our friends and fellow sufferers Same as getting help for a twisted ankle , very nasty headache , bad back X"
1397,/boards/forums/diabetes-more.55/,Hi @gail2 I am very new here but in my short time viewing the forum you have shone as someone who cares for others and is always willing to help with advice. I am sure that we are all wishing you well and know that you are strong enough to get through this. Take care and beat this.
1398,/boards/forums/diabetes-more.55/,"Hi Gail In 2017 and 2019 I had two psychotic depression episodes which as you probably know is like having a short period of delusions , hallucinations and fear When life is very stressful and we have very intense periods of mental health difficultiesxwe sometimes simply get overwhelmed and need support of our GPs , specialist doctors and our friends and fellow sufferers Same as getting help for a twisted ankle , very nasty headache , bad back X"
1399,/boards/forums/diabetes-more.55/,"My appointments tomorrow at 415pm and im bricking it. Have written out a short history of my injury.  Ie the fact of wot happened,  how its affected me and my life, the fact that I have seen Mt *** ***** their top man who said i need a complex operation that's not without it's risks. Tomorrow morning I will ask staff for a copy of the meds im on. I have waited 8 months for this appointment and im not going to waste a second of it. I have an appointment with mr ******** but I expect to see one of his housemen. Poor man or it might even be a lady hes not going to know wots hit him im that prepared. Questions like will you do an operation which kind,  how long is the recovery etc How long is the waiting list for that operation.  I know the subject of my weight will come up however I to date lost 6 stone 11 pounds. Also wanna ask about a decent way of controlling my pain ie oromorth (had it in a&e and it worked) or pain patchs. My diabeties is under good control so that should be no issue. Sorry to be posting about this but so bloody nervous about it and i need to vent Thanks for reading"
1400,/boards/forums/diabetes-more.55/,"gail2 said: My appointments tomorrow at 415pm and im bricking it. Have written out a short history of my injury.  Ie the fact of wot happened,  how its affected me and my life, the fact that I have seen Mt *** ***** their top man who said i need a complex operation that's not without it's risks. Tomorrow morning I will ask staff for a copy of the meds im on. I have waited 8 months for this appointment and im not going to waste a second of it. I have an appointment with mr ******** but I expect to see one of his housemen. Poor man or it might even be a lady hes not going to know wots hit him im that prepared. Questions like will you do an operation which kind,  how long is the recovery etc How long is the waiting list for that operation.  I know the subject of my weight will come up however I to date lost 6 stone 11 pounds. Also wanna ask about a decent way of controlling my pain ie oromorth (had it in a&e and it worked) or pain patchs. My diabeties is under good control so that should be no issue. Sorry to be posting about this but so bloody nervous about it and i need to vent Thanks for reading Click to expand... Sounds to me like you have it all sorted for tomorrow. The list of questions is good.   Don't  let yourself to be derailed. Best of luck."
1401,/boards/forums/diabetes-more.55/,"What they can do now, these Orthopaedic Surgeons is incredible - I recently smashed my wrist up and bone was in 4 fragments - they operated and plated and pinned it all back together - Recovery/Physio is still ongoing - I'm not gonna lie, it was painful afterwards, but in terms of pain relief, I was given codeine tablets which did the trick - was told to combine them with paracetamol and ibuprofen in 2 hour cycles - stopped taking them after a week or so Great set of questions by the way - I wish I'd have been so well prepared as you are Wishing you all very best with it, and I know it's easy to say don't worry about it, but you will be in good hands - wishing you all the very best @gail2"
1402,/boards/forums/diabetes-more.55/,I hope it goes well tomorrow @gail2 .
1403,/boards/forums/diabetes-more.55/,"I hope it goes well @gail2 I know you have previously mentioned you do not need anyone else to come in with you which is fair enough. Like you, I am happy to advocate for myself. However, remembering the answers to all my questions can be a bit of a challenge. If this is the case for you, don't be afraid to ask if you can record the session on your phone to refer back to later. (just don't use the Merlin app !)"
1404,/boards/forums/diabetes-more.55/,"Good luck for tomorrow, don't let yourself be hurried and ask for them to send you what they propose in writing if you can."
1405,/boards/forums/diabetes-more.55/,"@gail2 - a list of questions is fine, but at the end of the appointment ask the Doc to give you a minute to check you have covered all your questions.  In an important meeting it can be challenging to remember all the questions you want answered.  A reassuring check can be good. Don't forget it is YOUR appointment.  They have lots of appointments in a day.  You have the one and you are important."
1406,/boards/forums/diabetes-more.55/,NOT A HAPPY BUNNY they have CANCELLED my appointment C***s Staff got a call saying that it was now on the 25th at a different hospital at 10am. A hospital that only has basic things so **** knows wot they are going to say then
1407,/boards/forums/diabetes-more.55/,So sorry to hear that Gail with the pain and discomfort you are in and the fact we all build up to an important appointment and then it is cancelled it feels awful. So sorry once again.
1408,/boards/forums/diabetes-more.55/,"Oh my gosh Gail, I'm so so sorry! That's absolutely horrible! Were you already there or did they give you a call? I'm lost for words by this point, honestly."
1409,/boards/forums/diabetes-more.55/,Was not there thank goodness. They are sending a letter out. Im so ****ed off that looked at the consultant i was to see Mr ******* and he has some private appointments in September at my local spire hospital after the NEW appointment.  I might consider seeing him like that if im not seeing him on the 25th or im unhappy with the results of it if I see someone different. My mind is working overtime now Ps they didt have the balls to call me they called the house phone and told staff didt even ask to speak to me. I have waited for this appointment since just b4 xmas
1410,/boards/forums/diabetes-more.55/,"@gail2 I would hate to wait three weeks. I have a feeling the person who made the new appointment had not seen your medical file so was unaware you are in pain and the urgency. I hope you can get in touch with the hospital, explain the pain and get an earlier appointment with who you want to see. Virtual hugs."
1411,/boards/forums/diabetes-more.55/,YOU ARE NOT GOING TO BELIEVE THIS Call from hospital the appointment is now on only trouble is the hospital transport has been cancelled.  Staff now on phone trying to rebook but at this late time I very much doubt they will be able tp. Will let you know how it goes GOD IM PIXSED OFF
